token_id,status,entity,access,architecture,material,eyes,interface,implant,mantle,background,signal,corruption
600,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.void,interface.none,implant.none,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
601,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.respirator,implant.none,mantle.archive_coat,background.cold_storage,signal.locked,corruption.scan_shear
602,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.neural_cable,mantle.archive_coat,background.anechoic_room,signal.intermittent,corruption.intact
603,feasibility_only_not_final_art,entity.synthetic,access.root,architecture.severed_halo,material.carbon,eyes.thermal,interface.forensic_plate,implant.signal_crown,mantle.archive_coat,background.evidence_void,signal.locked,corruption.checksum_burn
604,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.none,implant.neural_cable,mantle.ceramic_mantle,background.rack_shadow,signal.locked,corruption.scan_shear
605,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.none,implant.antenna,mantle.archive_coat,background.rack_shadow,signal.carrier_echo,corruption.intact
606,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.none,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
607,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.reconstructed,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.field_collar,background.evidence_void,signal.locked,corruption.intact
608,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.forensic_plate,implant.none,mantle.archive_coat,background.anechoic_room,signal.carrier_echo,corruption.scan_shear
609,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.fractured,interface.null_mask,implant.none,mantle.ceramic_mantle,background.service_tunnel,signal.intermittent,corruption.intact
610,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.none,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.scan_shear
611,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.ceramic,eyes.biometric,interface.none,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.scan_shear
612,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.thermal,interface.neural_veil,implant.neural_cable,mantle.field_collar,background.rack_shadow,signal.intermittent,corruption.scan_shear
613,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.ceramic,eyes.biometric,interface.none,implant.neural_cable,mantle.field_collar,background.relay_well,signal.locked,corruption.intact
614,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.cable_shroud,background.cold_storage,signal.intermittent,corruption.intact
615,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.carbon,eyes.thermal,interface.none,implant.none,mantle.archive_coat,background.anechoic_room,signal.locked,corruption.scan_shear
616,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.none,implant.none,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.checksum_burn
617,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.biosynth,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.field_collar,background.cold_storage,signal.locked,corruption.intact
618,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.none,mantle.field_collar,background.cold_storage,signal.locked,corruption.intact
619,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.respirator,implant.neural_cable,mantle.field_collar,background.cold_storage,signal.carrier_echo,corruption.packet_ghosting
620,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.fractured,interface.neural_veil,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
621,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.void,interface.none,implant.none,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.intact
622,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.void,interface.forensic_plate,implant.none,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.intact
623,feasibility_only_not_final_art,entity.synthetic,access.system,architecture.suspended_core,material.biosynth,eyes.thermal,interface.none,implant.root_port,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.intact
624,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.scan_shear
625,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.void,interface.forensic_plate,implant.antenna,mantle.field_collar,background.cold_storage,signal.intermittent,corruption.intact
626,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.biometric,interface.neural_veil,implant.antenna,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
627,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.reconstructed,eyes.thermal,interface.none,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.scan_shear
628,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.cable_shroud,background.evidence_void,signal.intermittent,corruption.intact
629,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.reconstructed,eyes.fractured,interface.none,implant.neural_cable,mantle.cable_shroud,background.relay_well,signal.locked,corruption.intact
630,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.porcelain,eyes.biometric,interface.none,implant.none,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
631,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.ceramic,eyes.biometric,interface.none,implant.neural_cable,mantle.ceramic_mantle,background.cold_storage,signal.carrier_echo,corruption.scan_shear
632,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.void,interface.none,implant.memory_spindle,mantle.ceramic_mantle,background.service_tunnel,signal.locked,corruption.packet_ghosting
633,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.biometric,interface.none,implant.antenna,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.packet_ghosting
634,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.intact
635,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.porcelain,eyes.fractured,interface.none,implant.memory_spindle,mantle.cable_shroud,background.cold_storage,signal.intermittent,corruption.checksum_burn
636,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.fractured,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.intact
637,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.null_mask,implant.neural_cable,mantle.split_shell,background.evidence_void,signal.intermittent,corruption.packet_ghosting
638,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.phase_glass,eyes.void,interface.none,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.intact
639,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.carbon,eyes.void,interface.null_mask,implant.neural_cable,mantle.field_collar,background.evidence_void,signal.silent,corruption.checksum_burn
640,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.respirator,implant.neural_cable,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.intact
641,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.void,interface.null_mask,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.intermittent,corruption.intact
642,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.respirator,implant.antenna,mantle.field_collar,background.evidence_void,signal.locked,corruption.packet_ghosting
643,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.carbon,eyes.optical_array,interface.neural_veil,implant.none,mantle.ceramic_mantle,background.service_tunnel,signal.carrier_echo,corruption.scan_shear
644,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.fractured,interface.none,implant.none,mantle.field_collar,background.cold_storage,signal.intermittent,corruption.checksum_burn
645,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.fractured,interface.respirator,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.carrier_echo,corruption.packet_ghosting
646,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.spinal_bus,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.scan_shear
647,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.void,interface.forensic_plate,implant.none,mantle.field_collar,background.rack_shadow,signal.locked,corruption.intact
648,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.biometric,interface.respirator,implant.neural_cable,mantle.archive_coat,background.rack_shadow,signal.unclocked,corruption.intact
649,feasibility_only_not_final_art,entity.synthetic,access.system,architecture.suspended_core,material.porcelain,eyes.biometric,interface.none,implant.root_port,mantle.archive_coat,background.cold_storage,signal.silent,corruption.intact
